,old_index,timestamp_milis,fixation_x,fixation_y,fixation_start_ts,fixation_end_ts,saccade_start_ts,saccade_end_ts,vision_simulation,image_enhancement,current_stimulus,array_difficulty,response_correct,key_response_time,participant_id,saccade_amplitude,scan_path,saccade_duration,mean_stimul_fixation,median_stimul_fixation,std_stimul_fixation,mean_stimul_saccade,median_stimul_saccade,std_stimul_saccade
1877,57036,5548884.563964844,5.0,10.0,5548884.5,5549095.0,5549105.0,5548874.5,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,0.0,,10.0,,,,,,
1878,57076,5549335.453613281,5.0,10.0,5549335.5,5549946.5,5549956.5,5549325.5,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,5.0,,240.5,,,,,,
1879,57141,5549986.77355957,8.0,14.0,5549987.0,5550117.0,5550127.0,5549976.5,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,10.630146,,40.5,,,,,,
1880,57163,5550207.134277344,15.0,22.0,5550207.0,5550668.0,5550678.0,5550197.0,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,2.236068,,90.0,,,,,,
1881,57210,5550678.13671875,14.0,20.0,5550678.0,5550868.5,5550878.5,5550668.0,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,14.866069,,10.0,,,,,,
1882,57234,5550918.620727539,4.0,9.0,5550918.5,5551059.0,5551069.0,5550908.5,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,7.071068,,50.0,,,,,,
1883,57252,5551098.850708008,-1.0,4.0,5551099.0,5551199.0,5551209.0,5551089.0,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,7.81025,,40.0,,,,,,
1884,57268,5551259.240844727,-6.0,-2.0,5551259.0,5551429.5,5551439.5,5551249.5,2.0,1.0,56.0,16.0,1.0,3.125854300000356,,1.0,,60.0,,,,,,
1927,58590,5565286.837524414,5.0,11.0,5565287.0,5565437.0,5565447.0,5565276.5,2.0,1.0,43.0,4.0,1.0,1.7756555000005392,,2.236068,,30.5,,,,,,
1928,58606,5565447.090576172,4.0,9.0,5565447.0,5565788.0,5565798.0,5565437.0,2.0,1.0,43.0,4.0,1.0,1.7756555000005392,,1.4142135,,10.0,,,,,,
1929,58641,5565797.806884766,5.0,10.0,5565798.0,5566018.0,5566028.0,5565788.0,2.0,1.0,43.0,4.0,1.0,1.7756555000005392,,0.0,,10.0,,,,,,
1930,58687,5566278.677124023,5.0,10.0,5566278.5,5567000.0,5567010.0,5566268.5,2.0,1.0,43.0,4.0,1.0,1.7756555000005392,,1.0,,260.5,,,,,,
1938,59078,5570266.514038086,5.0,10.0,5570266.5,5570677.5,5570687.5,5570256.5,2.0,1.0,27.0,4.0,1.0,1.4094775999992637,,1.4142135,,50.0,,,,,,
1939,59120,5570687.401855469,4.0,9.0,5570687.5,5571679.5,5571689.5,5570677.5,2.0,1.0,27.0,4.0,1.0,1.4094775999992637,,0.0,,10.0,,,,,,
1947,59350,5573001.924438477,-6.0,-2.0,5573002.0,5573142.0,5573152.0,5572992.0,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,13.453624,,10.0,,,,,,
1948,59369,5573192.301391602,3.0,8.0,5573192.5,5573392.5,5573402.5,5573182.5,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,1.4142135,,50.5,,,,,,
1949,59391,5573412.772705078,4.0,9.0,5573413.0,5573523.0,5573533.0,5573402.5,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,1.0,,20.5,,,,,,
1950,59403,5573533.047729492,4.0,10.0,5573533.0,5574655.0,5574665.0,5573523.0,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,15.556349,,10.0,,,,,,
1951,59522,5574725.372924805,15.0,21.0,5574725.5,5574835.5,5574845.5,5574715.5,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,14.866069,,70.5,,,,,,
1952,59541,5574915.71496582,5.0,10.0,5574915.5,5575136.0,5575146.0,5574905.5,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,16.970562,,80.0,,,,,,
1953,59568,5575186.196899414,-7.0,-2.0,5575186.0,5575487.0,5575497.0,5575176.0,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,16.970562,,50.0,,,,,,
1954,59603,5575536.931396484,5.0,10.0,5575537.0,5575957.5,5575968.0,5575527.0,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,15.556349,,50.0,,,,,,
1955,59650,5576007.814941406,-6.0,-1.0,5576008.0,5576408.5,5576418.5,5575998.0,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,1.0,,50.5,,,,,,
1956,59691,5576418.662597656,-6.0,-2.0,5576418.5,5576729.5,5576739.5,5576408.5,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,17.691807,,10.0,,,,,,
1957,59730,5576809.410766602,6.0,11.0,5576809.5,5576949.5,5576959.5,5576799.5,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,10.816654,,80.0,,,,,,
1958,59752,5577029.886352539,12.0,20.0,5577030.0,5577180.0,5577190.0,5577020.0,2.0,3.0,49.0,9.0,1.0,4.16976749999958,,2.0,,80.5,,,,,,
1965,59899,5578502.719360352,4.0,9.0,5578502.5,5579845.5,5579865.5,5578492.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,0.0,,10.0,,,,,,
1966,60050,5580025.799072266,4.0,9.0,5580026.0,5580416.5,5580426.5,5580015.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,1.0,,180.5,,,,,,
1967,60090,5580426.554321289,5.0,9.0,5580426.5,5580987.5,5580997.5,5580416.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,5.0,,10.0,,,,,,
1968,60150,5581027.753173828,8.0,13.0,5581028.0,5581188.0,5581198.0,5581017.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,1.0,,40.5,,,,,,
1969,60167,5581197.986938477,8.0,14.0,5581198.0,5581398.5,5581408.5,5581188.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,12.0415945,,10.0,,,,,,
1970,60192,5581448.471557617,-0.0,5.0,5581448.5,5581599.0,5581609.0,5581438.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,8.485281,,50.0,,,,,,
1971,60212,5581648.959594727,-6.0,-1.0,5581649.0,5582280.0,5582290.0,5581639.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,1.0,,50.0,,,,,,
1972,60276,5582290.187011719,-6.0,-2.0,5582290.0,5582520.5,5582530.5,5582280.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,10.630146,,10.0,,,,,,
1973,60304,5582570.74597168,1.0,6.0,5582570.5,5583122.0,5583132.0,5582560.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,0.0,,50.0,,,,,,
1974,60360,5583131.792602539,1.0,6.0,5583132.0,5583302.0,5583312.0,5583122.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,10.630146,,10.0,,,,,,
1975,60381,5583342.268432617,8.0,14.0,5583342.5,5583462.5,5583472.5,5583332.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,7.81025,,40.5,,,,,,
1976,60404,5583572.643676758,14.0,19.0,5583572.5,5583833.0,5583843.0,5583562.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,1.4142135,,110.0,,,,,,
1977,60431,5583843.25,15.0,20.0,5583843.0,5584174.0,5584184.0,5583833.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,1.0,,10.0,,,,,,
1978,60467,5584203.860717773,15.0,21.0,5584204.0,5584755.0,5584765.0,5584194.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,1.0,,30.0,,,,,,
1979,60525,5584785.098266602,15.0,20.0,5584785.0,5584985.5,5584995.5,5584775.0,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,10.630146,,30.0,,,,,,
1980,60550,5585035.582519531,7.0,13.0,5585035.5,5585236.0,5585246.0,5585025.5,2.0,3.0,56.0,16.0,1.0,6.731547100000171,,1.0,,50.0,,,,,,
1987,60787,5587430.263671875,-6.0,-1.0,5587430.5,5587731.0,5587741.0,5587420.5,2.0,3.0,40.0,16.0,1.0,1.1117789999998422,,15.556349,,10.0,,,,,,
1988,60822,5587780.986572266,5.0,10.0,5587781.0,5587951.5,5587961.5,5587771.0,2.0,3.0,40.0,16.0,1.0,1.1117789999998422,,1.0,,50.0,,,,,,
1989,60840,5587961.349365234,5.0,9.0,5587961.5,5588542.5,5588552.5,5587951.5,2.0,3.0,40.0,16.0,1.0,1.1117789999998422,,0.0,,10.0,,,,,,
1993,61000,5589564.407714844,15.0,21.0,5589564.5,5589785.0,5589795.0,5589554.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,16.27882,,10.0,,,,,,
1994,61028,5589845.049194336,4.0,9.0,5589845.0,5590466.5,5590476.5,5589835.0,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,0.0,,60.0,,,,,,
1995,61112,5590706.759643555,4.0,9.0,5590707.0,5592129.5,5592139.5,5590696.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,1.4142135,,240.5,,,,,,
1996,61255,5592139.541259766,5.0,10.0,5592139.5,5592610.5,5592620.5,5592129.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,14.21267,,10.0,,,,,,
1997,61309,5592680.557250977,14.0,21.0,5592680.5,5592851.0,5592861.0,5592670.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,1.4142135,,70.0,,,,,,
1998,61327,5592860.923950195,15.0,22.0,5592861.0,5593201.5,5593211.5,5592851.0,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,19.849434,,10.0,,,,,,
1999,61366,5593251.662475586,2.0,7.0,5593251.5,5593432.0,5593442.0,5593241.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,11.313708,,50.0,,,,,,
2000,61390,5593492.15234375,-6.0,-1.0,5593492.0,5594173.5,5594183.5,5593482.0,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,1.4142135,,60.0,,,,,,
2001,61459,5594183.493530273,-7.0,-2.0,5594183.5,5594935.0,5594945.0,5594173.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,9.899495,,10.0,,,,,,
2002,61540,5594995.090942383,0.0,5.0,5594995.0,5595135.5,5595145.5,5594985.0,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,4.2426405,,60.0,,,,,,
2003,61558,5595175.460449219,3.0,8.0,5595175.5,5595356.0,5595366.0,5595165.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,17.691807,,40.0,,,,,,
2004,61587,5595466.072021484,15.0,21.0,5595466.0,5595606.5,5595616.5,5595456.0,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,0.0,,110.0,,,,,,
2005,61604,5595636.33203125,15.0,21.0,5595636.5,5595877.0,5595887.0,5595626.5,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,17.691807,,30.0,,,,,,
2006,61631,5595916.934814453,3.0,8.0,5595917.0,5596017.0,5596027.0,5595907.0,2.0,3.0,33.0,9.0,1.0,6.541774399999667,,12.727922,,40.0,,,,,,
2055,63311,5614132.750366211,6.0,11.0,5614133.0,5614233.0,5614243.0,5614122.5,2.0,3.0,41.0,16.0,1.0,0.983737999999903,,0.0,,60.5,,,,,,
2056,63322,5614243.050415039,6.0,11.0,5614243.0,5614794.0,5614804.0,5614233.0,2.0,3.0,41.0,16.0,1.0,0.983737999999903,,1.0,,10.0,,,,,,
2057,63378,5614803.9677734375,5.0,11.0,5614804.0,5615074.5,5615084.5,5614794.0,2.0,3.0,41.0,16.0,1.0,0.983737999999903,,0.0,,10.0,,,,,,
2061,63549,5616517.438232422,9.0,15.0,5616517.5,5616617.5,5616627.5,5616507.5,2.0,3.0,42.0,16.0,1.0,1.0771316000000295,,7.81025,,10.0,,,,,,
2062,63564,5616667.656494141,4.0,9.0,5616667.5,5616938.0,5616948.5,5616657.5,2.0,3.0,42.0,16.0,1.0,1.0771316000000295,,2.236068,,50.0,,,,,,
2063,63592,5616948.270629883,5.0,11.0,5616948.5,5617249.0,5617259.0,5616938.0,2.0,3.0,42.0,16.0,1.0,1.0771316000000295,,0.0,,10.5,,,,,,
2064,63623,5617258.890014648,5.0,11.0,5617259.0,5617359.0,5617369.0,5617249.0,2.0,3.0,42.0,16.0,1.0,1.0771316000000295,,8.485281,,10.0,,,,,,
2065,63639,5617419.122802734,11.0,17.0,5617419.0,5617569.5,5617579.5,5617409.0,2.0,3.0,42.0,16.0,1.0,1.0771316000000295,,4.2426405,,60.0,,,,,,
2069,63757,5618601.461791992,5.0,10.0,5618601.5,5619142.5,5619152.5,5618591.5,2.0,4.0,51.0,9.0,1.0,2.000762399999985,,1.0,,150.5,,,,,,
2070,63812,5619152.563964844,5.0,11.0,5619152.5,5620004.5,5620014.5,5619142.5,2.0,4.0,51.0,9.0,1.0,2.000762399999985,,2.828427,,10.0,,,,,,
2071,63901,5620044.310302734,7.0,13.0,5620044.5,5620174.5,5620184.5,5620034.5,2.0,4.0,51.0,9.0,1.0,2.000762399999985,,1.4142135,,40.0,,,,,,
2072,63915,5620184.538696289,8.0,14.0,5620184.5,5620365.0,5620375.0,5620174.5,2.0,4.0,51.0,9.0,1.0,2.000762399999985,,19.104973,,10.0,,,,,,
2079,64098,5622038.210327148,-6.0,-1.0,5622038.0,5622228.5,5622238.5,5622028.5,2.0,4.0,47.0,4.0,1.0,2.039378699999361,,7.81025,,90.0,,,,,,
2080,64121,5622268.6982421875,-1.0,5.0,5622268.5,5622419.0,5622429.0,5622258.5,2.0,4.0,47.0,4.0,1.0,2.039378699999361,,9.219544,,40.0,,,,,,
2081,64141,5622469.071044922,5.0,12.0,5622469.0,5622649.5,5622659.5,5622459.0,2.0,4.0,47.0,4.0,1.0,2.039378699999361,,0.0,,50.0,,,,,,
2082,64160,5622659.427490234,5.0,12.0,5622659.5,5623180.5,5623190.5,5622649.5,2.0,4.0,47.0,4.0,1.0,2.039378699999361,,1.0,,10.0,,,,,,
2083,64229,5623370.778442383,5.0,11.0,5623371.0,5624082.5,5624092.5,5623361.0,2.0,4.0,47.0,4.0,1.0,2.039378699999361,,2.236068,,190.5,,,,,,
2092,64489,5626036.182128906,-6.0,-1.0,5626036.0,5626226.5,5626236.5,5626026.0,2.0,4.0,45.0,4.0,1.0,1.7475389000001087,,14.866069,,10.0,,,,,,
2093,64513,5626276.548950195,4.0,10.0,5626276.5,5626467.0,5626477.0,5626266.5,2.0,4.0,45.0,4.0,1.0,1.7475389000001087,,1.4142135,,50.0,,,,,,
2094,64533,5626476.922485352,5.0,11.0,5626477.0,5627529.0,5627599.0,5626467.0,2.0,4.0,45.0,4.0,1.0,1.7475389000001087,,1.0,,10.0,,,,,,
2101,64836,5629593.05078125,7.0,13.0,5629593.0,5629733.5,5629743.5,5629583.0,2.0,4.0,36.0,9.0,1.0,1.5236620000005132,,7.81025,,60.0,,,,,,
2102,64854,5629773.4775390625,2.0,7.0,5629773.5,5629893.5,5629903.5,5629763.5,2.0,4.0,36.0,9.0,1.0,1.5236620000005132,,5.656854,,40.0,,,,,,
2103,64880,5630033.90246582,6.0,11.0,5630034.0,5630254.5,5630264.5,5630024.0,2.0,4.0,36.0,9.0,1.0,1.5236620000005132,,1.0,,140.5,,,,,,
2104,64903,5630264.395141602,6.0,12.0,5630264.5,5630735.5,5630745.5,5630254.5,2.0,4.0,36.0,9.0,1.0,1.5236620000005132,,1.0,,10.0,,,,,,
2105,64951,5630745.377197266,6.0,13.0,5630745.5,5630976.0,5630986.0,5630735.5,2.0,4.0,36.0,9.0,1.0,1.5236620000005132,,12.727922,,10.0,,,,,,
2272,69668,5721633.865966797,-8.0,-3.0,5721634.0,5721754.0,5721764.0,5721624.0,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,11.313708,,60.5,,,,,,
2273,69684,5721794.117919922,-0.0,5.0,5721794.0,5722044.5,5722054.5,5721784.0,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,1.4142135,,40.0,,,,,,
2274,69710,5722054.59765625,-1.0,4.0,5722054.5,5722185.0,5722195.0,5722044.5,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,14.142136,,10.0,,,,,,
2275,69728,5722235.001098633,-11.0,-6.0,5722235.0,5722425.5,5722435.5,5722225.0,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,20.518284,,50.0,,,,,,
2276,69753,5722485.48449707,3.0,9.0,5722485.5,5722586.0,5722595.5,5722475.5,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,9.219544,,60.0,,,,,,
2277,69767,5722625.694458008,10.0,15.0,5722625.5,5722936.5,5722946.5,5722615.5,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,1.4142135,,39.5,,,,,,
2278,69799,5722946.430541992,11.0,16.0,5722946.5,5723227.0,5723237.0,5722936.5,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,0.0,,10.0,,,,,,
2279,69828,5723236.928100586,11.0,16.0,5723237.0,5723357.0,5723367.0,5723227.0,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,35.383614,,10.0,,,,,,
2280,69850,5723457.416748047,-15.0,-8.0,5723457.5,5723567.5,5723577.5,5723447.5,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,36.796738,,100.5,,,,,,
2281,69876,5723737.939453125,12.0,17.0,5723738.0,5724279.0,5724299.0,5723728.0,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,34.655445,,170.5,,,,,,
2282,69935,5724339.145019531,-12.0,-8.0,5724339.0,5724469.5,5724479.5,5724329.0,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,1.4142135,,60.0,,,,,,
2283,69949,5724479.374755859,-11.0,-7.0,5724479.5,5724669.5,5724679.5,5724469.5,3.0,1.0,4.0,9.0,1.0,3.2307705000002898,,33.970577,,10.0,,,,,,
2285,70004,5725050.553344727,12.0,18.0,5725050.5,5725331.0,5725351.0,5725040.5,3.0,1.0,11.0,25.0,1.0,1.2049470000001747,,20.518284,,10.0,,,,,,
2286,70041,5725431.216674805,-2.0,3.0,5725431.0,5725551.5,5725561.5,5725421.5,3.0,1.0,11.0,25.0,1.0,1.2049470000001747,,19.79899,,100.0,,,,,,
2287,70068,5725711.833862305,12.0,17.0,5725712.0,5725912.0,5725922.0,5725702.0,3.0,1.0,11.0,25.0,1.0,1.2049470000001747,,1.0,,160.5,,,,,,
2288,70089,5725922.234130859,11.0,17.0,5725922.0,5726223.0,5726233.0,5725912.0,3.0,1.0,11.0,25.0,1.0,1.2049470000001747,,1.4142135,,10.0,,,,,,
2290,70136,5726393.195068359,10.0,16.0,5726393.0,5726663.5,5726673.5,5726383.0,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,21.931713,,10.0,,,,,,
2291,70164,5726683.663208008,-5.0,-0.0,5726683.5,5726924.0,5726934.0,5726673.5,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,21.213203,,20.0,,,,,,
2292,70195,5726994.300170898,10.0,15.0,5726994.5,5727174.5,5727184.5,5726984.5,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,0.0,,70.5,,,,,,
2293,70214,5727184.63293457,10.0,15.0,5727184.5,5727665.5,5727685.5,5727174.5,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,26.172504,,10.0,,,,,,
2294,70270,5727765.884155273,-8.0,-4.0,5727766.0,5727936.0,5727956.5,5727756.0,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,4.472136,,100.5,,,,,,
2295,70300,5728146.62890625,-6.0,-0.0,5728146.5,5728307.0,5728317.0,5728136.5,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,1.0,,210.5,,,,,,
2296,70317,5728316.9765625,-5.0,-0.0,5728317.0,5728798.0,5728808.0,5728307.0,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,17.691807,,10.0,,,,,,
2297,70378,5728928.099487305,7.0,13.0,5728928.0,5729038.5,5729048.5,5728918.0,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,17.691807,,130.0,,,,,,
2298,70395,5729108.481811523,-5.0,-0.0,5729108.5,5729209.0,5729218.5,5729098.5,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,0.0,,70.0,,,,,,
2299,70406,5729218.705932617,-5.0,-0.0,5729218.5,5729359.0,5729369.0,5729209.0,3.0,1.0,9.0,25.0,1.0,2.9566658000003367,,0.0,,9.5,,,,,,
2301,70436,5729519.312255859,-5.0,-0.0,5729519.5,5729910.0,5729920.0,5729509.5,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,3.6055512,,10.0,,,,,,
2302,70478,5729940.180419922,-2.0,2.0,5729940.0,5730240.5,5730251.0,5729930.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,19.849434,,30.0,,,,,,
2303,70518,5730340.911376953,11.0,17.0,5730341.0,5730451.0,5730461.0,5730331.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,2.236068,,100.5,,,,,,
2304,70531,5730471.156982422,10.0,15.0,5730471.0,5730571.5,5730581.5,5730461.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,23.345236,,20.0,,,,,,
2305,70550,5730671.533447266,-6.0,-2.0,5730671.5,5730802.0,5730812.0,5730661.5,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,7.071068,,100.0,,,,,,
2306,70576,5730932.0185546875,-11.0,-7.0,5730932.0,5731072.5,5731082.5,5730922.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,32.55764,,130.0,,,,,,
2307,70612,5731312.883056641,11.0,17.0,5731313.0,5731443.0,5731463.0,5731303.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,20.518284,,240.5,,,,,,
2308,70627,5731473.143798828,-3.0,2.0,5731473.0,5731603.5,5731613.5,5731463.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,0.0,,30.0,,,,,,
2309,70641,5731613.407348633,-3.0,2.0,5731613.5,5731723.5,5731733.5,5731603.5,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,7.071068,,10.0,,,,,,
2310,70656,5731763.736206055,2.0,7.0,5731763.5,5731864.0,5731874.0,5731753.5,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,11.313708,,40.0,,,,,,
2311,70673,5731933.9833984375,10.0,15.0,5731934.0,5732134.5,5732144.5,5731924.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,24.758837,,70.0,,,,,,
2312,70700,5732234.603271484,-8.0,-2.0,5732234.5,5732365.0,5732375.0,5732224.5,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,24.04163,,100.0,,,,,,
2313,70725,5732485.079589844,9.0,15.0,5732485.0,5732635.5,5732655.5,5732475.0,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,24.758837,,120.0,,,,,,
2314,70743,5732675.45690918,-8.0,-3.0,5732675.5,5732826.0,5732836.0,5732665.5,3.0,1.0,15.0,9.0,1.0,3.4354063999999203,,25.455845,,40.0,,,,,,
2316,70793,5733196.559082031,-5.0,1.0,5733196.5,5733317.0,5733327.0,5733186.5,3.0,1.0,5.0,16.0,1.0,1.7173568999996862,,1.0,,130.0,,,,,,
2317,70806,5733326.828125,-4.0,1.0,5733327.0,5733567.5,5733577.5,5733317.0,3.0,1.0,5.0,16.0,1.0,1.7173568999996862,,12.727922,,10.0,,,,,,
2318,70835,5733617.298095703,5.0,10.0,5733617.5,5733787.5,5733797.5,5733607.5,3.0,1.0,5.0,16.0,1.0,1.7173568999996862,,14.142136,,50.0,,,,,,
2319,70856,5733827.793823242,-5.0,-0.0,5733828.0,5734258.5,5734268.5,5733818.0,3.0,1.0,5.0,16.0,1.0,1.7173568999996862,,22.627417,,40.5,,,,,,
2320,70920,5734469.023803711,11.0,16.0,5734469.0,5734599.5,5734609.5,5734459.0,3.0,1.0,5.0,16.0,1.0,1.7173568999996862,,19.104973,,210.5,,,,,,
2321,70937,5734639.382446289,-2.0,2.0,5734639.5,5734839.5,5734849.5,5734629.5,3.0,1.0,5.0,16.0,1.0,1.7173568999996862,,0.0,,40.0,,,,,,
2323,70970,5734969.989990234,-2.0,2.0,5734970.0,5735370.5,5735381.0,5734960.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,11.313708,,10.0,,,,,,
2324,71015,5735420.852783203,-10.0,-6.0,5735421.0,5735611.5,5735621.0,5735411.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,27.58623,,50.5,,,,,,
2325,71037,5735661.336669922,9.0,14.0,5735661.5,5735902.0,5735912.0,5735651.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,26.870058,,50.0,,,,,,
2326,71063,5735931.831176758,-10.0,-5.0,5735932.0,5736162.5,5736172.5,5735922.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,14.142136,,30.0,,,,,,
2327,71091,5736212.454833984,-0.0,5.0,5736212.5,5736433.0,5736443.0,5736202.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,14.142136,,50.0,,,,,,
2328,71117,5736472.9326171875,-10.0,-5.0,5736473.0,5736583.0,5736593.0,5736463.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,0.0,,40.0,,,,,,
2329,71129,5736593.178588867,-10.0,-5.0,5736593.0,5736693.5,5736703.5,5736583.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,14.866069,,10.0,,,,,,
2330,71143,5736733.41796875,0.0,6.0,5736733.5,5736843.5,5736853.5,5736723.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,14.142136,,40.0,,,,,,
2331,71161,5736913.86340332,10.0,16.0,5736914.0,5737044.0,5737074.0,5736904.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,29.0,,70.5,,,,,,
2332,71179,5737114.177246094,-10.0,-5.0,5737114.0,5737294.5,5737304.5,5737104.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,15.556349,,70.0,,,,,,
2333,71202,5737344.671142578,1.0,6.0,5737344.5,5737465.0,5737475.0,5737334.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,11.313708,,50.0,,,,,,
2334,71219,5737515.087158203,9.0,14.0,5737515.0,5737815.5,5737835.5,5737505.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,27.58623,,50.0,,,,,,
2335,71255,5737895.7626953125,-10.0,-6.0,5737896.0,5738036.0,5738056.0,5737885.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,26.907248,,80.5,,,,,,
2336,71276,5738116.1474609375,8.0,14.0,5738116.0,5738326.5,5738336.5,5738106.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,24.758837,,80.0,,,,,,
2337,71298,5738346.630981445,-9.0,-4.0,5738346.5,5738537.0,5738547.0,5738336.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,29.698484,,20.0,,,,,,
2338,71324,5738607.090698242,12.0,17.0,5738607.0,5738727.5,5738737.5,5738597.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,0.0,,70.0,,,,,,
2339,71337,5738737.346801758,12.0,17.0,5738737.5,5738837.5,5738857.5,5738727.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,29.698484,,10.0,,,,,,
2340,71353,5738907.714355469,-9.0,-4.0,5738907.5,5739078.0,5739098.0,5738897.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,0.0,,70.0,,,,,,
2341,71398,5739378.702880859,-9.0,-4.0,5739378.5,5739619.0,5739629.0,5739368.5,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,19.104973,,300.5,,,,,,
2342,71428,5739679.220336914,4.0,10.0,5739679.0,5739829.5,5739839.5,5739669.0,3.0,1.0,14.0,9.0,1.0,4.852362599999651,,14.21267,,60.0,,,,,,
